nCorrelativo;tPedidoIni;tItemIni;tPedidoFin;tItemFin;tProducto;nCantidad;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;tTurno;fRegistro;tUsuario;fDiaContable
47478;2400096839;1;2400096834;7;232;1;2,267716535;1,133858268;0;16;NULL;06/12/2024 19:42;MESERO;06/12/2024 0:00
47477;2400096767;3;2400096789;5;208;1;1,275590551;0,637795276;0;9;NULL;06/12/2024 16:46;MESERO;06/12/2024 0:00
47476;2400096580;2;2400096787;3;2143;1;4,237795276;2,118897638;0;29,9;NULL;06/12/2024 16:40;MESERO;06/12/2024 0:00
47475;2400096078;10;2400096702;11;208;1;1,275590551;0,637795276;0;9;NULL;06/12/2024 13:46;MESERO;06/12/2024 0:00
47474;2400096611;4;2400096618;5;208;1;1,275590551;0,637795276;0;9;NULL;06/12/2024 10:15;MESERO;06/12/2024 0:00
47473;2400096491;1;2400096510;4;461;1;1,275590551;0,637795276;0;9;NULL;05/12/2024 22:05;MESERO;05/12/2024 0:00
47472;2400096544;4;2400096557;5;1466;1;2,551181102;1,275590551;0;18;NULL;05/12/2024 21:25;MESERO;05/12/2024 0:00
47471;2400096440;2;2400096447;3;215;1;1,275590551;0,637795276;0;9;NULL;05/12/2024 15:33;MESERO;05/12/2024 0:00
47470;2400096383;3;2400096410;4;1969;1;1,275590551;0,637795276;0;9;NULL;05/12/2024 14:18;MESERO;05/12/2024 0:00
47469;2400096383;1;2400096410;2;2149;1;4,237795276;2,118897638;0;29,9;NULL;05/12/2024 14:18;MESERO;05/12/2024 0:00
47468;2400096297;4;2400096302;5;1897;1;3,103937008;1,551968504;0;21,9;NULL;05/12/2024 9:29;MESERO;05/12/2024 0:00
47467;2400096297;3;2400096302;4;2364;1;1,133858268;0,566929134;0;8;NULL;05/12/2024 9:29;MESERO;05/12/2024 0:00
47466;2400096297;2;2400096302;3;1468;1;1,700787402;0,850393701;0;12;NULL;05/12/2024 9:29;MESERO;05/12/2024 0:00
47465;2400096076;2;2400096078;5;2320;1;1,275590551;0,637795276;0;9;NULL;04/12/2024 18:37;EPEREZ;04/12/2024 0:00
47464;2400096076;1;2400096078;4;2141;1;4,946456693;2,473228346;0;34,9;NULL;04/12/2024 18:37;EPEREZ;04/12/2024 0:00
47463;2400094387;5;2400096052;6;1949;1;3,529133858;1,764566929;0;24,9;NULL;04/12/2024 12:13;MESERO;04/12/2024 0:00
47462;2400094387;2;2400096032;3;2152;1;4,237795276;2,118897638;0;29,9;NULL;04/12/2024 11:40;MESERO;04/12/2024 0:00
47461;2400094387;1;2400096032;2;2141;1;4,946456693;2,473228346;0;34,9;NULL;04/12/2024 11:40;MESERO;04/12/2024 0:00
47460;2400095757;1;2400094387;4;1898;1;3,529133858;1,764566929;0;24,9;NULL;03/12/2024 14:43;MESERO;03/12/2024 0:00
47459;2400095387;5;2400094765;11;209;1;1,133858268;0,566929134;0;8;NULL;03/12/2024 14:42;MESERO;03/12/2024 0:00
47458;2400095387;4;2400094765;10;215;1;1,275590551;0,637795276;0;9;NULL;03/12/2024 14:42;MESERO;03/12/2024 0:00
47457;2400095387;3;2400094765;9;1734;1;1,700787402;0,850393701;0;12;NULL;03/12/2024 14:42;MESERO;03/12/2024 0:00
47456;2400095387;2;2400094765;8;1724;1;1,417322835;0,708661417;0;10;NULL;03/12/2024 14:42;MESERO;03/12/2024 0:00
47455;2400095387;1;2400094765;7;208;2;2,551181102;1,275590551;0;18;NULL;03/12/2024 14:42;MESERO;03/12/2024 0:00
47454;2400095491;2;2400095476;6;1898;1;3,529133858;1,764566929;0;24,9;NULL;02/12/2024 14:15;MESERO;02/12/2024 0:00
47453;2400095476;1;2400095491;2;1898;1;3,529133858;1,764566929;0;24,9;NULL;02/12/2024 14:13;MESERO;02/12/2024 0:00
47452;2400095473;3;2400095464;6;1916;1;3,401574803;1,700787402;0;24;NULL;02/12/2024 13:24;MESERO;02/12/2024 0:00
47451;2400095297;6;2400095311;7;1515;1;1,133858268;0,566929134;0;8;NULL;01/12/2024 18:33;MESERO;01/12/2024 0:00
47450;2400095297;5;2400095311;6;93;1;2,267716535;1,133858268;0;16;NULL;01/12/2024 18:33;MESERO;01/12/2024 0:00
47449;2400095297;4;2400095311;5;1803;1;1,417322835;0,708661417;0;10;NULL;01/12/2024 18:33;MESERO;01/12/2024 0:00
47448;2400095297;3;2400095311;4;208;1;1,275590551;0,637795276;0;9;NULL;01/12/2024 18:33;MESERO;01/12/2024 0:00
47447;2400095297;2;2400095311;3;2297;1;2,267716535;1,133858268;0;16;NULL;01/12/2024 18:33;MESERO;01/12/2024 0:00
47446;2400095297;1;2400095311;2;1468;1;1,700787402;0,850393701;0;12;NULL;01/12/2024 18:33;MESERO;01/12/2024 0:00
47445;2400095011;2;2400095013;3;461;1;1,275590551;0,637795276;0;9;NULL;30/11/2024 18:14;MESERO;30/11/2024 0:00
47444;2400094901;14;2400094917;15;1526;1;1,133858268;0,566929134;0;8;NULL;30/11/2024 12:43;MESERO;30/11/2024 0:00
47443;2400094901;13;2400094917;14;2364;1;1,133858268;0,566929134;0;8;NULL;30/11/2024 12:43;MESERO;30/11/2024 0:00
47442;2400094901;10;2400094917;11;180;1;3,401574803;1,700787402;0;24;NULL;30/11/2024 12:43;MESERO;30/11/2024 0:00
47441;2400094901;8;2400094917;9;360;1;3,118110236;1,559055118;0;22;NULL;30/11/2024 12:43;MESERO;30/11/2024 0:00
47440;2400094901;5;2400094917;6;1270;1;2,125984252;1,062992126;0;15;NULL;30/11/2024 12:43;MESERO;30/11/2024 0:00
47439;2400094901;3;2400094917;4;296;1;1,133858268;0,566929134;0;8;NULL;30/11/2024 12:43;MESERO;30/11/2024 0:00
47438;2400094762;1;2400094764;2;224;1;0,992125984;0,496062992;0;7;NULL;29/11/2024 17:59;MESERO;29/11/2024 0:00
47437;2400094696;2;2400094698;3;148;1;1,275590551;0,637795276;0;9;NULL;29/11/2024 15:17;MESERO;29/11/2024 0:00
47436;2400094587;6;2400094613;7;210;1;1,417322835;0,708661417;0;10;NULL;29/11/2024 11:47;MESERO;29/11/2024 0:00
47435;2400094372;2;2400094369;6;294;1;0,566929134;0,283464567;0;4;NULL;28/11/2024 14:58;MESERO;28/11/2024 0:00
47434;2400094269;3;2400094323;4;1897;1;2,820472441;1,41023622;0;19,9;NULL;28/11/2024 12:44;MESERO;28/11/2024 0:00
47433;2400094254;3;2400094256;4;1510;1;1,133858268;0,566929134;0;8;NULL;28/11/2024 9:16;MESERO;28/11/2024 0:00
47432;2400094063;2;2400094065;3;1858;1;1,42E-07;7,09E-08;0;1,00E-06;NULL;27/11/2024 14:36;MESERO;27/11/2024 0:00
47431;2400094063;1;2400094065;2;1898;2;7,058267717;3,529133858;0;49,8;NULL;27/11/2024 14:36;MESERO;27/11/2024 0:00
47430;2400094040;4;2400094042;5;541;1;1,275590551;0,637795276;0;9;NULL;27/11/2024 13:47;MESERO;27/11/2024 0:00
47429;2400094023;1;2400094024;2;1546;1;6,94488189;3,472440945;0;49;NULL;27/11/2024 13:24;MESERO;27/11/2024 0:00
47428;2400093848;1;2400093849;2;93;1;2,267716535;1,133858268;0;16;NULL;26/11/2024 19:08;MESERO;26/11/2024 0:00
47427;2400093752;3;2400093754;4;2141;1;4,946456693;2,473228346;0;34,9;NULL;26/11/2024 14:44;MESERO;26/11/2024 0:00
47426;2400093739;2;2400093752;3;2141;1;4,946456693;2,473228346;0;34,9;NULL;26/11/2024 14:42;MESERO;26/11/2024 0:00
47425;2400093739;1;2400093752;2;2140;1;4,237795276;2,118897638;0;29,9;NULL;26/11/2024 14:42;MESERO;26/11/2024 0:00
47424;2400093739;3;2400093672;5;208;1;1,275590551;0,637795276;0;9;NULL;26/11/2024 14:42;MESERO;26/11/2024 0:00
47423;2400093596;6;2400093604;11;1468;1;1,700787402;0,850393701;0;12;NULL;25/11/2024 21:39;MESERO;25/11/2024 0:00
47422;2400093596;4;2400093604;9;199;1;2,267716535;1,133858268;0;16;NULL;25/11/2024 21:39;MESERO;25/11/2024 0:00
47421;2400093596;2;2400093604;7;376;1;3,68503937;1,842519685;0;26;NULL;25/11/2024 21:39;MESERO;25/11/2024 0:00
47420;2400093596;1;2400093604;6;344;1;4,11023622;2,05511811;0;29;NULL;25/11/2024 21:39;MESERO;25/11/2024 0:00
47419;2400093547;3;2400093554;4;224;1;0,992125984;0,496062992;0;7;NULL;25/11/2024 18:16;MESERO;25/11/2024 0:00
47418;2400093408;3;2400093413;4;208;1;1,275590551;0,637795276;0;9;NULL;25/11/2024 12:06;MESERO;25/11/2024 0:00
47417;2400093300;3;2400093308;4;1468;1;1,700787402;0,850393701;0;12;NULL;24/11/2024 19:33;MESERO;24/11/2024 0:00
47416;2400093242;5;2400093247;6;1967;1;4,11023622;2,05511811;0;29;NULL;24/11/2024 17:09;MESERO;24/11/2024 0:00
47415;2400093242;4;2400093247;5;208;1;1,275590551;0,637795276;0;9;NULL;24/11/2024 17:09;MESERO;24/11/2024 0:00
47414;2400093242;3;2400093247;4;1731;1;1,417322835;0,708661417;0;10;NULL;24/11/2024 17:09;MESERO;24/11/2024 0:00
47413;2400093242;2;2400093247;3;2061;1;1,700787402;0,850393701;0;12;NULL;24/11/2024 17:09;MESERO;24/11/2024 0:00
47412;2400093242;1;2400093247;2;1405;1;4,535433071;2,267716535;0;32;NULL;24/11/2024 17:09;MESERO;24/11/2024 0:00
47411;2400093137;1;2400093142;2;1897;1;2,820472441;1,41023622;0;19,9;NULL;24/11/2024 11:25;MESERO;24/11/2024 0:00
47410;2400093107;2;2400093109;3;2348;1;1,42E-06;7,09E-07;0;1,00E-05;NULL;24/11/2024 8:57;MESERO;24/11/2024 0:00
47409;2400093107;1;2400093109;2;1731;1;1,417322835;0,708661417;0;10;NULL;24/11/2024 8:57;MESERO;24/11/2024 0:00
47408;2400093063;5;2400093067;6;245;1;2,267716535;1,133858268;0;16;NULL;23/11/2024 20:38;MESERO;23/11/2024 0:00
47407;2400092997;1;2400092998;2;232;1;2,267716535;1,133858268;0;16;NULL;23/11/2024 17:40;MESERO;23/11/2024 0:00
47406;2400092633;1;2400092634;2;206;1;1,275590551;0,637795276;0;9;NULL;22/11/2024 14:56;MESERO;22/11/2024 0:00
47405;2400092498;5;2400092511;8;210;1;1,417322835;0,708661417;0;10;NULL;22/11/2024 9:10;MESERO;22/11/2024 0:00
47404;2400092448;1;2400092449;2;148;1;1,275590551;0,637795276;0;9;NULL;21/11/2024 19:54;MESERO;21/11/2024 0:00
47403;2400092390;2;2400092391;3;2077;1;1,559055118;0,779527559;0;11;NULL;21/11/2024 17:51;MESERO;21/11/2024 0:00
47402;2400092246;1;2400092247;2;2068;1;1,700787402;0,850393701;0;12;NULL;21/11/2024 11:31;MESERO;21/11/2024 0:00
47401;2400092232;2;2400092236;3;397;1;2,267716535;1,133858268;0;16;NULL;21/11/2024 10:40;MESERO;21/11/2024 0:00
47400;2400092218;1;2400092217;3;1405;1;4,535433071;2,267716535;0;32;NULL;21/11/2024 9:58;JTIRADO;21/11/2024 0:00
47399;2400091938;2;2400091964;3;208;1;1,275590551;0,637795276;0;9;NULL;20/11/2024 10:40;MESERO;20/11/2024 0:00
47398;2400091588;1;2400091601;2;344;1;4,11023622;2,05511811;0;29;NULL;18/11/2024 18:46;MESERO;18/11/2024 0:00
47397;2400091463;1;2400091465;2;1898;1;3,529133858;1,764566929;0;24,9;NULL;18/11/2024 12:53;MESERO;18/11/2024 0:00
47396;2400091427;2;2400090651;7;1731;1;1,417322835;0,708661417;0;10;NULL;18/11/2024 11:50;MESERO;18/11/2024 0:00
47395;2400091427;1;2400090651;6;208;1;1,275590551;0,637795276;0;9;NULL;18/11/2024 11:50;MESERO;18/11/2024 0:00
47394;2400091167;1;2400091173;2;1897;1;2,820472441;1,41023622;0;19,9;NULL;17/11/2024 11:12;MESERO;17/11/2024 0:00
47393;2400091012;1;2400091004;10;402;1;2,125984252;1,062992126;0;15;NULL;16/11/2024 15:09;MESERO;16/11/2024 0:00
47392;2400090944;6;2400090934;7;2169;1;2,678740157;1,339370079;0;18,9;NULL;16/11/2024 11:51;MESERO;16/11/2024 0:00
47391;2400090934;4;2400090944;6;2169;1;2,678740157;1,339370079;0;18,9;NULL;16/11/2024 11:49;MESERO;16/11/2024 0:00
47390;2400090944;3;2400090934;4;2169;1;2,678740157;1,339370079;0;18,9;NULL;16/11/2024 11:43;MESERO;16/11/2024 0:00
47389;2400090934;1;2400090944;3;2169;1;2,678740157;1,339370079;0;18,9;NULL;16/11/2024 11:42;MESERO;16/11/2024 0:00
47388;2400090821;3;2400090823;4;2077;2;3,118110236;1,559055118;0;22;NULL;15/11/2024 17:59;MESERO;15/11/2024 0:00
47387;2400090809;5;2400090814;9;2348;1;1,42E-06;7,09E-07;0;1,00E-05;NULL;15/11/2024 17:40;MESERO;15/11/2024 0:00
47386;2400090809;4;2400090814;8;488;1;2,267716535;1,133858268;0;16;NULL;15/11/2024 17:40;MESERO;15/11/2024 0:00
47385;2400090809;3;2400090814;7;366;1;1,275590551;0,637795276;0;9;NULL;15/11/2024 17:40;MESERO;15/11/2024 0:00
47384;2400090809;2;2400090814;6;103;1;1,275590551;0,637795276;0;9;NULL;15/11/2024 17:40;MESERO;15/11/2024 0:00
47383;2400090809;1;2400090814;5;198;1;2,267716535;1,133858268;0;16;NULL;15/11/2024 17:40;MESERO;15/11/2024 0:00
47382;2400090747;4;2400090755;5;1511;1;1,133858268;0,566929134;0;8;NULL;15/11/2024 15:04;MESERO;15/11/2024 0:00
47381;2400090747;3;2400090751;4;541;1;1,275590551;0,637795276;0;9;NULL;15/11/2024 14:54;MESERO;15/11/2024 0:00
47380;2400090660;2;2400090746;3;2322;2;7,419685039;3,70984252;0;52,35;NULL;15/11/2024 14:47;MESERO;15/11/2024 0:00
47379;2400090551;4;2400090555;5;209;1;1,133858268;0,566929134;0;8;NULL;14/11/2024 17:04;MESERO;14/11/2024 0:00
47378;2400090282;4;2400090302;5;121;1;3,529133858;1,764566929;0;24,9;NULL;13/11/2024 16:45;MESERO;13/11/2024 0:00
47377;2400090281;3;2400090283;4;296;1;1,133858268;0,566929134;0;8;NULL;13/11/2024 15:59;MESERO;13/11/2024 0:00
47376;2400090155;1;2400090158;2;1269;1;2,125984252;1,062992126;0;15;NULL;13/11/2024 9:08;MESERO;13/11/2024 0:00
47375;2400090108;2;2400090122;3;644;1;3,118110236;1,559055118;0;22;NULL;12/11/2024 20:43;MESERO;12/11/2024 0:00
47374;2400090108;1;2400090122;2;2295;1;1,275590551;0,637795276;0;9;NULL;12/11/2024 20:43;MESERO;12/11/2024 0:00
47373;2400090016;1;2400089968;5;103;1;0,956692913;0,478346457;0;6,75;NULL;12/11/2024 18:09;MESERO;12/11/2024 0:00
47372;2400090027;1;2400090028;3;232;1;2,267716535;1,133858268;0;16;NULL;12/11/2024 16:40;MESERO;12/11/2024 0:00
47371;2400089915;1;2400089916;2;208;1;1,275590551;0,637795276;0;9;NULL;12/11/2024 11:22;MESERO;12/11/2024 0:00
47370;2400089877;1;2400089880;2;180;1;3,401574803;1,700787402;0;24;NULL;12/11/2024 9:10;MESERO;12/11/2024 0:00
47369;2400089869;2;2400089870;3;1405;1;4,535433071;2,267716535;0;32;NULL;12/11/2024 8:04;MESERO;12/11/2024 0:00
47368;2400088777;5;2400089739;7;213;1;1,275590551;0,637795276;0;9;NULL;11/11/2024 22:18;MESERO;11/11/2024 0:00
47367;2400088777;4;2400089739;6;1969;1;1,275590551;0,637795276;0;9;NULL;11/11/2024 22:18;MESERO;11/11/2024 0:00
47366;2400089739;5;2400088777;11;1897;1;2,820472441;1,41023622;0;19,9;NULL;11/11/2024 22:18;MESERO;11/11/2024 0:00
47365;2400088777;3;2400089739;5;1897;1;2,820472441;1,41023622;0;19,9;NULL;11/11/2024 22:17;MESERO;11/11/2024 0:00
47364;2400089744;2;2400089770;3;213;1;1,275590551;0,637795276;0;9;NULL;11/11/2024 17:36;MESERO;11/11/2024 0:00
47363;2400089744;1;2400089770;2;1466;1;2,551181102;1,275590551;0;18;NULL;11/11/2024 17:36;MESERO;11/11/2024 0:00
47362;2400089634;2;2400089637;3;542;1;1,275590551;0,637795276;0;9;NULL;11/11/2024 11:47;MESERO;11/11/2024 0:00
47361;2400089574;1;2400089430;8;2297;1;2,267716535;1,133858268;0;16;NULL;10/11/2024 21:27;MESERO;10/11/2024 0:00
47360;2400089566;3;2400089571;6;261;1;3,401574803;1,700787402;0;24;NULL;10/11/2024 21:05;MESERO;10/11/2024 0:00
47359;2400089566;2;2400089571;5;376;1;3,68503937;1,842519685;0;26;NULL;10/11/2024 21:05;MESERO;10/11/2024 0:00
47358;2400089566;1;2400089571;4;1468;2;3,401574803;1,700787402;0;24;NULL;10/11/2024 21:05;MESERO;10/11/2024 0:00
47357;2400089422;1;2400089417;5;204;1;1,275590551;0,637795276;0;9;NULL;10/11/2024 16:41;MESERO;10/11/2024 0:00
47356;2400089448;1;2400089451;2;320;1;14,03149606;7,015748031;0;99;NULL;10/11/2024 15:59;MESERO;10/11/2024 0:00
47355;2400089425;4;2400089430;5;1731;1;1,417322835;0,708661417;0;10;NULL;10/11/2024 15:12;MESERO;10/11/2024 0:00
47354;2400089404;4;2400089409;9;2348;1;1,42E-06;7,09E-07;0;1,00E-05;NULL;10/11/2024 14:01;MESERO;10/11/2024 0:00
47353;2400089086;2;2400089090;7;2291;1;1,984251969;0,992125984;0;14;NULL;09/11/2024 10:11;MESERO;09/11/2024 0:00
47352;2400089089;3;2400089090;4;495;1;2,267716535;1,133858268;0;16;NULL;09/11/2024 10:08;MESERO;09/11/2024 0:00
47351;2400089089;2;2400089090;3;208;1;1,275590551;0,637795276;0;9;NULL;09/11/2024 10:08;MESERO;09/11/2024 0:00
47350;2400088978;3;2400089049;4;206;1;1,275590551;0,637795276;0;9;NULL;08/11/2024 21:20;MESERO;08/11/2024 0:00
47349;2400088978;2;2400089049;3;208;1;1,275590551;0,637795276;0;9;NULL;08/11/2024 21:20;MESERO;08/11/2024 0:00
47348;2400088978;5;2400089048;6;93;1;2,267716535;1,133858268;0;16;NULL;08/11/2024 21:20;MESERO;08/11/2024 0:00
47347;2400088978;1;2400089048;2;231;1;1,700787402;0,850393701;0;12;NULL;08/11/2024 21:20;MESERO;08/11/2024 0:00
47346;2400088880;3;2400088892;4;1859;2;2,83E-07;1,42E-07;0;2,00E-06;NULL;08/11/2024 14:39;MESERO;08/11/2024 0:00
47345;2400088880;2;2400088892;3;1858;3;4,25E-07;2,13E-07;0;3,00E-06;NULL;08/11/2024 14:39;MESERO;08/11/2024 0:00
47344;2400088827;2;2400088828;3;86;1;14,03149606;7,015748031;0;99;NULL;08/11/2024 11:30;MESERO;08/11/2024 0:00
47343;2400088785;1;2400088789;2;245;1;2,267716535;1,133858268;0;16;NULL;08/11/2024 9:40;MESERO;08/11/2024 0:00
47342;2400088789;1;2400088785;4;2299;1;3,118110236;1,559055118;0;22;NULL;08/11/2024 9:40;MESERO;08/11/2024 0:00
47341;2400088553;2;2400088681;6;1969;1;1,275590551;0,637795276;0;9;NULL;07/11/2024 18:03;MESERO;07/11/2024 0:00
47340;2400088644;4;2400088648;5;452;1;1,133858268;0,566929134;0;8;NULL;07/11/2024 16:51;MESERO;07/11/2024 0:00
47339;2400088459;3;2400088451;19;1267;1;2,125984252;1,062992126;0;15;NULL;07/11/2024 13:09;JTIRADO;07/11/2024 0:00
47338;2400088459;2;2400088451;18;1650;1;1,275590551;0,637795276;0;9;NULL;07/11/2024 13:09;JTIRADO;07/11/2024 0:00
47337;2400088459;1;2400088451;17;1734;1;1,700787402;0,850393701;0;12;NULL;07/11/2024 13:09;JTIRADO;07/11/2024 0:00
47336;2400088527;1;2400088528;2;564;1;6,94488189;3,472440945;0;49;NULL;07/11/2024 12:10;MESERO;07/11/2024 0:00
47335;2400088477;2;2400088451;15;208;1;1,275590551;0,637795276;0;9;NULL;07/11/2024 10:25;MESERO;07/11/2024 0:00
47334;2400088477;1;2400088451;14;2171;1;2,111811024;1,055905512;0;14,9;NULL;07/11/2024 10:25;MESERO;07/11/2024 0:00
47333;2400088478;1;2400088451;12;215;1;1,275590551;0,637795276;0;9;NULL;07/11/2024 10:25;MESERO;07/11/2024 0:00
47332;2400088431;3;2400088434;4;1466;1;2,551181102;1,275590551;0;18;NULL;06/11/2024 21:13;MESERO;06/11/2024 0:00
47331;2400088431;2;2400088434;3;1731;2;2,834645669;1,417322835;0;20;NULL;06/11/2024 21:13;MESERO;06/11/2024 0:00
47330;2400088431;1;2400088434;2;1774;1;2,267716535;1,133858268;0;16;NULL;06/11/2024 21:13;MESERO;06/11/2024 0:00
47329;2400088328;6;2400086968;20;197;1;1,913385827;0,956692913;0;13,5;NULL;06/11/2024 17:33;JTIRADO;06/11/2024 0:00
47328;2400088328;4;2400086968;18;1840;1;2,551181102;1,275590551;0;18;NULL;06/11/2024 17:33;JTIRADO;06/11/2024 0:00
47327;2400088328;8;2400088241;15;1840;1;2,551181102;1,275590551;0;18;NULL;06/11/2024 17:32;JTIRADO;06/11/2024 0:00
47326;2400088328;7;2400088241;14;1859;1;1,06E-07;5,31E-08;0;7,50E-07;NULL;06/11/2024 17:32;JTIRADO;06/11/2024 0:00
47325;2400088335;3;2400088336;6;1803;1;1,417322835;0,708661417;0;10;NULL;06/11/2024 15:35;MESERO;06/11/2024 0:00
47324;2400088298;7;2400088328;8;1840;1;2,551181102;1,275590551;0;18;NULL;06/11/2024 15:13;MESERO;06/11/2024 0:00
47323;2400088298;6;2400088328;7;1859;1;1,06E-07;5,31E-08;0;7,50E-07;NULL;06/11/2024 15:13;MESERO;06/11/2024 0:00
47322;2400088298;5;2400088328;6;197;1;1,913385827;0,956692913;0;13,5;NULL;06/11/2024 15:13;MESERO;06/11/2024 0:00
47321;2400088298;4;2400088328;5;295;1;0,212598425;0,106299213;0;1,5;NULL;06/11/2024 15:13;MESERO;06/11/2024 0:00
47320;2400088298;3;2400088328;4;1840;1;2,551181102;1,275590551;0;18;NULL;06/11/2024 15:13;MESERO;06/11/2024 0:00
47319;2400088298;2;2400088328;3;180;1;2,551181102;1,275590551;0;18;NULL;06/11/2024 15:13;MESERO;06/11/2024 0:00
47318;2400088298;1;2400088328;2;1918;1;2,551181102;1,275590551;0;18;NULL;06/11/2024 15:13;MESERO;06/11/2024 0:00
47317;2400088318;1;2400088320;2;1408;1;5,385826772;2,692913386;0;38;NULL;06/11/2024 14:47;MESERO;06/11/2024 0:00
47316;2400088267;5;2400088274;6;143;1;1,417322835;0,708661417;0;10;NULL;06/11/2024 12:54;MESERO;06/11/2024 0:00
47315;2400088059;3;2400088241;4;1731;1;1,417322835;0,708661417;0;10;NULL;06/11/2024 11:19;EPEREZ;06/11/2024 0:00
47314;2400088230;6;2400088233;7;1897;2;6,207874016;3,103937008;0;43,8;NULL;06/11/2024 10:55;MESERO;06/11/2024 0:00
47313;2400088232;3;2400088230;6;1897;2;6,207874016;3,103937008;0;43,8;NULL;06/11/2024 10:54;MESERO;06/11/2024 0:00
47312;2400088225;2;2400088232;3;1897;2;6,207874016;3,103937008;0;43,8;NULL;06/11/2024 10:52;MESERO;06/11/2024 0:00
47311;2400088225;1;2400088231;2;1897;1;3,103937008;1,551968504;0;21,9;NULL;06/11/2024 10:51;MESERO;06/11/2024 0:00
47310;2400088005;2;2400088015;3;88;1;14,03149606;7,015748031;0;99;NULL;05/11/2024 14:07;MESERO;05/11/2024 0:00
47309;2400087799;1;2400087795;7;104;2;2,267716535;1,133858268;0;16;NULL;04/11/2024 17:40;MESERO;04/11/2024 0:00
47308;2400087273;4;2400087276;5;468;1;4,237795276;2,118897638;0;29,9;NULL;02/11/2024 14:36;MESERO;02/11/2024 0:00
47307;2400087214;2;2400087223;4;180;1;3,401574803;1,700787402;0;24;NULL;02/11/2024 10:48;MESERO;02/11/2024 0:00
47306;2400087214;1;2400087223;3;1897;1;2,820472441;1,41023622;0;19,9;NULL;02/11/2024 10:48;MESERO;02/11/2024 0:00
47305;2400087214;3;2400087218;4;142;1;1,417322835;0,708661417;0;10;NULL;02/11/2024 10:25;MESERO;02/11/2024 0:00
47304;2400087152;1;2400087156;3;1848;1;3,401574803;1,700787402;0;24;NULL;01/11/2024 19:39;MESERO;01/11/2024 0:00
47303;2400086996;3;2400087002;7;1727;1;1,700787402;0,850393701;0;12;NULL;01/11/2024 13:02;MESERO;01/11/2024 0:00
47302;2400086644;1;2400085934;11;223;1;1,700787402;0,850393701;0;12;NULL;31/10/2024 19:37;MESERO;31/10/2024 0:00
47301;2400086778;2;2400086805;3;1969;1;1,275590551;0,637795276;0;9;NULL;31/10/2024 16:03;MESERO;31/10/2024 0:00
47300;2400086801;4;2400086802;5;1511;1;1,133858268;0,566929134;0;8;NULL;31/10/2024 16:00;MESERO;31/10/2024 0:00
47299;2400086671;4;2400085934;9;208;1;0,956692913;0,478346457;0;6,75;NULL;31/10/2024 14:44;MESERO;31/10/2024 0:00
47298;2400086381;1;2400086384;2;1898;1;3,529133858;1,764566929;0;24,9;NULL;30/10/2024 15:17;MESERO;30/10/2024 0:00
47297;2400086281;1;2400086340;2;208;1;1,275590551;0,637795276;0;9;NULL;30/10/2024 13:51;MESERO;30/10/2024 0:00
47296;2400086252;3;2400086243;12;208;1;1,275590551;0,637795276;0;9;NULL;30/10/2024 10:35;MESERO;30/10/2024 0:00
47295;2400085933;4;2400085950;10;208;1;1,275590551;0,637795276;0;9;NULL;29/10/2024 10:05;MESERO;29/10/2024 0:00
47294;2400085933;3;2400085950;9;208;2;2,551181102;1,275590551;0;18;NULL;29/10/2024 10:05;MESERO;29/10/2024 0:00
47293;2400085933;2;2400085950;8;180;1;3,401574803;1,700787402;0;24;NULL;29/10/2024 10:05;MESERO;29/10/2024 0:00
47292;2400085933;1;2400085950;7;376;1;3,68503937;1,842519685;0;26;NULL;29/10/2024 10:05;MESERO;29/10/2024 0:00
47291;2400085664;2;2400085666;3;1878;1;1,133858268;0,566929134;0;8;NULL;28/10/2024 9:15;MESERO;28/10/2024 0:00
47290;2400085457;3;2400085458;4;1894;1;6,94488189;3,472440945;0;49;NULL;27/10/2024 13:27;MESERO;27/10/2024 0:00
47289;2400085124;3;2400085129;4;1965;1;3,68503937;1,842519685;0;26;NULL;26/10/2024 10:32;MESERO;26/10/2024 0:00
47288;2400085077;8;2400085091;9;100;1;2,267716535;1,133858268;0;16;NULL;25/10/2024 22:06;MESERO;25/10/2024 0:00
47287;2400085077;7;2400085091;8;370;1;2,267716535;1,133858268;0;16;NULL;25/10/2024 22:06;MESERO;25/10/2024 0:00
47286;2400085077;6;2400085091;7;231;1;1,700787402;0,850393701;0;12;NULL;25/10/2024 22:06;MESERO;25/10/2024 0:00
47285;2400085077;5;2400085091;6;261;1;3,401574803;1,700787402;0;24;NULL;25/10/2024 22:06;MESERO;25/10/2024 0:00
47284;2400085077;4;2400085091;5;2294;1;1,842519685;0,921259843;0;13;NULL;25/10/2024 22:06;MESERO;25/10/2024 0:00
