tDocumento;tItem;tCodigoPedido;tCodigoProducto;nPrecioNeto;nPrecioImpuesto1;nPrecioImpuesto2;nPrecioImpuesto3;nPrecioVenta;nPrecioOficial;nRecargo;nDescuento;nCantidad;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;tGuia;nDescuentoNeto;nLey1;tAplicaExoneracion;tAplicaInafectacion;tDocumentoAnticipo
T00014000000224;1;1700008978;142;5,084745763;0,915254237;0;0;6;6;0;0;1;0,915254237;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000223;3;1700008976;271;0,593220339;0,106779661;0;0;0,7;0,7;0;0;2;0,213559322;0;0;1,4;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000223;2;1700008976;103;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000223;1;1700008976;251;3,389830508;0,610169492;0;0;4;4;0;0;4;2,440677966;0;0;16;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000222;2;1700008977;148;4,237288136;0,762711864;0;0;5;5;0;0;2;1,525423729;0;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000222;1;1700008977;10;50,84745763;9,152542373;0;0;60;60;0;0;1;9,152542373;0;0;60;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000221;3;1700008973;236;8,474576271;1,525423729;0;0;10;10;0;0;1;1,525423729;0;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000221;2;1700008973;218;6,779661017;1,220338983;0;0;8;8;0;0;1;1,220338983;0;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000221;1;1700008973;206;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000220;1;1700008972;148;4,237288136;0,762711864;0;0;5;5;0;0;2;1,525423729;0;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000219;3;1700008952;245;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000219;2;1700008952;265;5,084745763;0,915254237;0;0;6;6;0;0;1;0,915254237;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000219;1;1700008952;143;5,084745763;0,915254237;0;0;6;6;0;0;1;0,915254237;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000218;1;1700008969;148;4,237288136;0,762711864;0;0;5;5;0;0;1;0,762711864;0;0;5;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000217;2;1700008962;261;15,25423729;2,745762712;0;0;18;18;0;0;1;2,745762712;0;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000217;1;1700008962;222;12,71186441;2,288135593;0;0;15;15;0;0;1;2,288135593;0;0;15;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000216;1;1700008966;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000215;1;1700008965;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000214;1;1700008968;103;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000213;2;1700008967;236;8,474576271;1,525423729;0;0;10;10;0;0;1;1,525423729;0;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000213;1;1700008967;142;5,084745763;0,915254237;0;0;6;6;0;0;1;0,915254237;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000212;1;1700008964;254;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000211;4;1700008953;198;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000211;3;1700008953;100;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000211;2;1700008953;265;5,084745763;0,915254237;0;0;6;6;0;0;1;0,915254237;0;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000211;1;1700008953;245;7,627118644;1,372881356;0;0;9;9;0;0;1;1,372881356;0;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000210;1;1700008954;177;11,86440678;2,13559322;0;0;14;14;0;0;1;2,13559322;0;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000209;1;1700008963;93;10,16949153;1,830508475;0;0;12;12;0;0;1;1,830508475;0;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000208;2;1700008956;204;5,93220339;1,06779661;0;0;7;7;0;0;1;1,06779661;0;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00014000000208;1;1700008956;210;6,779661017;1,220338983;0;0;8;8;0;0;1;1,220338983;0;0;8;NULL;NULL;NULL;NULL;NULL;NULL
