tDocumento;tCorrelativo;tTurno;tTipoPago;tOtroTipoPago;tMoneda;nTipoCambio;nMonto;nPropina;tTarjeta;tReferencia;tBanco;tNumero;tFechaVencimiento;tUsuario;fRegistro;nDolar;lReplica;fDiaContable;tNumeroATarjeta;tForma;tCodigoIntegracion
T00013000080086;1;1800000345;1;NULL;1;3,1;25;NULL;NULL;NULL;NULL;NULL;NULL;JRUIZ;13/07/2018 16:00;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080085;1;1800000345;1;NULL;1;3,1;8;NULL;NULL;NULL;NULL;NULL;NULL;JRUIZ;13/07/2018 16:00;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080084;1;1800000345;1;NULL;1;3,1;25;NULL;NULL;NULL;NULL;NULL;NULL;JRUIZ;13/07/2018 15:59;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080083;1;1800000345;1;NULL;1;3,1;94;NULL;NULL;NULL;NULL;NULL;NULL;JRUIZ;13/07/2018 15:58;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080082;1;1800000345;1;NULL;1;3,1;53;NULL;NULL;NULL;NULL;NULL;NULL;JRUIZ;13/07/2018 15:54;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080081;1;1800000345;2;NULL;1;3,1;32;0;5;;NULL;3079;;JRUIZ;13/07/2018 15:52;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080080;1;1800000345;2;NULL;1;3,1;100;0;5;;NULL;5064;;JRUIZ;13/07/2018 15:50;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080079;1;1800000345;1;NULL;1;3,1;19;NULL;NULL;NULL;NULL;NULL;NULL;JRUIZ;13/07/2018 15:49;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080078;1;1800000345;1;NULL;1;3,1;38;NULL;NULL;NULL;NULL;NULL;NULL;JRUIZ;13/07/2018 15:48;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080077;1;1800000345;2;NULL;1;3,1;36;0;5;;NULL;2881;;JRUIZ;13/07/2018 15:46;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080076;1;1800000344;2;NULL;1;3,1;3,75;0;5;;NULL;7274;;MRAMIREZ;13/07/2018 15:39;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080075;2;1800000344;2;NULL;1;3,1;4;0;1;;NULL;4028;;MRAMIREZ;13/07/2018 15:35;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080075;1;1800000344;1;NULL;1;3,1;2;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 15:35;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080074;1;1800000344;2;NULL;1;3,1;30;0;5;;NULL;5396;;MRAMIREZ;13/07/2018 15:34;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080073;1;1800000344;2;NULL;1;3,1;42;0;1;;NULL;4028;;MRAMIREZ;13/07/2018 15:32;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080072;1;1800000344;2;NULL;1;3,1;67;5;5;;NULL;9203;;MRAMIREZ;13/07/2018 15:29;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080071;1;1800000344;1;NULL;1;3,1;3;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 15:27;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080070;1;1800000344;1;NULL;1;3,1;24;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 15:27;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080069;1;1800000344;1;NULL;1;3,1;83;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 15:25;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080068;1;1800000344;1;NULL;1;3,1;14;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 15:25;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080067;2;1800000344;2;NULL;1;3,1;20;0;5;;NULL;515;;MRAMIREZ;13/07/2018 15:25;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080067;1;1800000344;1;NULL;1;3,1;20;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 15:25;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080066;1;1800000344;2;NULL;1;3,1;15;0;2;;NULL;482;;MRAMIREZ;13/07/2018 15:24;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080065;1;1800000344;1;NULL;1;3,1;96;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 15:23;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080064;1;1800000344;2;NULL;1;3,1;20;0;1;;NULL;3023;;MRAMIREZ;13/07/2018 15:16;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080063;1;1800000344;1;NULL;1;3,1;24;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 15:15;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080062;1;1800000344;1;NULL;1;3,1;30;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 15:14;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080061;1;1800000344;2;NULL;1;3,1;21;0;5;;NULL;3405;;MRAMIREZ;13/07/2018 15:13;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080060;1;1800000344;2;NULL;1;3,1;70;0;5;;NULL;7988;;MRAMIREZ;13/07/2018 15:12;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080059;1;1800000344;2;NULL;1;3,1;22;0;5;;NULL;4684;;MRAMIREZ;13/07/2018 15:10;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080058;1;1800000344;2;NULL;1;3,1;75;0;5;;NULL;5354;;MRAMIREZ;13/07/2018 15:06;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080057;1;1800000344;2;NULL;1;3,1;7;0;5;;NULL;5909;;MRAMIREZ;13/07/2018 15:05;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080056;1;1800000344;1;NULL;1;3,1;6;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 15:05;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080055;1;1800000344;1;NULL;1;3,1;70;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 15:02;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080054;1;1800000344;2;NULL;1;3,1;44;5;5;;NULL;5397;;MRAMIREZ;13/07/2018 15:01;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080053;1;1800000344;2;NULL;1;3,1;38;0;5;;NULL;5397;;MRAMIREZ;13/07/2018 15:00;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080052;1;1800000344;1;NULL;1;3,1;12;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 15:00;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080051;1;1800000344;2;NULL;1;3,1;36;0;1;;NULL;4,28082E+15;;MRAMIREZ;13/07/2018 14:59;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080050;1;1800000344;1;NULL;1;3,1;10;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 14:57;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080049;1;1800000344;2;NULL;1;3,1;12;0;1;;NULL;4012;;MRAMIREZ;13/07/2018 14:57;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080048;1;1800000344;1;NULL;1;3,1;38;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 14:54;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080047;1;1800000344;2;NULL;1;3,1;26;0;5;;NULL;3354;;MRAMIREZ;13/07/2018 14:53;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080046;1;1800000344;1;NULL;1;3,1;14;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 14:52;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080045;2;1800000344;2;NULL;1;3,1;40;0;5;;NULL;6324;;MRAMIREZ;13/07/2018 14:52;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080045;1;1800000344;1;NULL;1;3,1;19;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 14:52;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080044;1;1800000344;1;NULL;1;3,1;70;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 14:50;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080043;2;1800000344;2;NULL;1;3,1;25;0;5;;NULL;1000;;MRAMIREZ;13/07/2018 14:46;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080043;1;1800000344;1;NULL;1;3,1;15;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 14:46;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080042;1;1800000344;2;NULL;1;3,1;50;5;3;;NULL;7810;;MRAMIREZ;13/07/2018 14:42;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080041;1;1800000344;2;NULL;1;3,1;59,25;0;5;;NULL;6187;;MRAMIREZ;13/07/2018 14:41;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080040;1;1800000344;2;NULL;1;3,1;12;0;5;;NULL;7614;;MRAMIREZ;13/07/2018 14:40;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080039;2;1800000344;2;NULL;1;3,1;42;4;5;;NULL;561;;MRAMIREZ;13/07/2018 14:39;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080039;1;1800000344;2;NULL;1;3,1;42;4;1;;NULL;5510;;MRAMIREZ;13/07/2018 14:39;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080038;1;1800000344;2;NULL;1;3,1;12;0;5;;NULL;1381;;MRAMIREZ;13/07/2018 14:38;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080037;1;1800000344;1;NULL;1;3,1;12;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 14:37;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080036;1;1800000344;2;NULL;1;3,1;4;0;5;;NULL;8352;;MRAMIREZ;13/07/2018 14:36;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080035;1;1800000344;1;NULL;1;3,1;45;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 14:36;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080034;1;1800000344;1;NULL;1;3,1;61;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 14:34;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080033;1;1800000344;2;NULL;1;3,1;14;0;5;;NULL;8995;;MRAMIREZ;13/07/2018 14:29;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080032;1;1800000344;1;NULL;1;3,1;38;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 14:27;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080031;1;1800000344;1;NULL;1;3,1;12;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 14:23;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080030;1;1800000344;2;NULL;1;3,1;7;0;5;;NULL;8840;;MRAMIREZ;13/07/2018 14:23;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080029;1;1800000344;1;NULL;1;3,1;25;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 14:21;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080028;1;1800000344;2;NULL;1;3,1;70;0;1;;NULL;9994;;MRAMIREZ;13/07/2018 14:20;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080027;1;1800000344;2;NULL;1;3,1;33;0;5;;NULL;3444;;MRAMIREZ;13/07/2018 14:16;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080026;1;1800000344;2;NULL;1;3,1;30;0;5;;NULL;2531;;MRAMIREZ;13/07/2018 14:14;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080025;1;1800000344;1;NULL;1;3,1;71;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 14:10;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080024;1;1800000344;2;NULL;1;3,1;80;0;1;;NULL;6643;;MRAMIREZ;13/07/2018 14:03;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080023;1;1800000344;1;NULL;1;3,1;4;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 13:55;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080022;1;1800000344;1;NULL;1;3,1;8;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 13:54;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080021;1;1800000344;2;NULL;1;3,1;10;0;1;;NULL;3212;;MRAMIREZ;13/07/2018 13:51;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080020;1;1800000344;2;NULL;1;3,1;72;10;5;;NULL;5351;;MRAMIREZ;13/07/2018 13:50;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080019;1;1800000344;2;NULL;1;3,1;25;2,5;5;;NULL;8977;;MRAMIREZ;13/07/2018 13:49;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080018;1;1800000344;2;NULL;1;3,1;18;0;2;;NULL;1443;;MRAMIREZ;13/07/2018 13:49;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080017;1;1800000344;2;NULL;1;3,1;14;0;5;;NULL;1023;;MRAMIREZ;13/07/2018 13:47;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080016;1;1800000344;2;NULL;1;3,1;12;0;5;;NULL;2432;;MRAMIREZ;13/07/2018 13:45;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080015;1;1800000344;2;NULL;1;3,1;30;0;5;;NULL;1780;;MRAMIREZ;13/07/2018 13:44;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080014;1;1800000344;1;NULL;1;3,1;10;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 13:43;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080013;1;1800000344;2;NULL;1;3,1;36;0;5;;NULL;4350;;MRAMIREZ;13/07/2018 13:22;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080012;1;1800000344;2;NULL;1;3,1;8;0;5;;NULL;138;;MRAMIREZ;13/07/2018 13:20;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080011;1;1800000344;2;NULL;1;3,1;39;0;5;;NULL;3487;;MRAMIREZ;13/07/2018 13:17;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080010;1;1800000344;2;NULL;1;3,1;90;0;5;;NULL;5784;;MRAMIREZ;13/07/2018 13:17;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080009;1;1800000344;1;NULL;1;3,1;37;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 13:07;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080008;1;1800000344;1;NULL;1;3,1;40;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 13:05;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080007;1;1800000344;1;NULL;1;3,1;58;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 13:04;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080006;1;1800000344;2;NULL;1;3,1;50;0;1;;NULL;8002;;MRAMIREZ;13/07/2018 13:01;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080004;1;1800000344;2;NULL;1;3,1;152;0;1;;NULL;3203;;MRAMIREZ;13/07/2018 12:57;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080003;1;1800000344;1;NULL;1;3,1;12;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 12:43;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080002;1;1800000344;2;NULL;1;3,1;18;0;1;;NULL;5039;;MRAMIREZ;13/07/2018 12:40;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000080001;1;1800000344;1;NULL;1;3,1;6;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 12:39;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000080000;1;1800000344;2;NULL;1;3,1;70;0;1;;NULL;3202;;MRAMIREZ;13/07/2018 12:36;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079999;1;1800000344;1;NULL;1;3,1;8;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 12:34;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079998;2;1800000344;2;NULL;1;3,1;49;0;2;;NULL;3425;;MRAMIREZ;13/07/2018 12:33;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079998;1;1800000344;1;NULL;1;3,1;52;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 12:33;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079997;1;1800000344;2;NULL;1;3,1;140;0;1;;NULL;6596;;MRAMIREZ;13/07/2018 12:32;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079996;1;1800000344;2;NULL;1;3,1;4,5;0;5;;NULL;778;;MRAMIREZ;13/07/2018 12:25;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079995;1;1800000344;2;NULL;1;3,1;35;0;5;;NULL;6717;;MRAMIREZ;13/07/2018 12:23;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079994;1;1800000344;2;NULL;1;3,1;27;5;1;;NULL;263;;MRAMIREZ;13/07/2018 12:21;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079993;1;1800000344;2;NULL;1;3,1;112;0;1;;NULL;5258;;MRAMIREZ;13/07/2018 12:21;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079991;1;1800000344;2;NULL;1;3,1;56;0;1;;NULL;6205;;MRAMIREZ;13/07/2018 12:03;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079990;1;1800000344;1;NULL;1;3,1;7;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 12:02;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079989;1;1800000344;1;NULL;1;3,1;10;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 12:07;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079988;1;1800000344;2;NULL;1;3,1;7;0;5;;NULL;3878;;MRAMIREZ;13/07/2018 11:56;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079987;1;1800000344;2;NULL;1;3,1;30;2;1;;NULL;7019;;MRAMIREZ;13/07/2018 11:53;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079986;1;1800000344;2;NULL;1;3,1;26;0;5;;NULL;4545;;MRAMIREZ;13/07/2018 11:50;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079985;1;1800000344;2;NULL;1;3,1;25;0;1;;NULL;4220;;MRAMIREZ;13/07/2018 11:49;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079984;1;1800000344;2;NULL;1;3,1;66;0;1;;NULL;3500;;MRAMIREZ;13/07/2018 11:44;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079983;1;1800000344;1;NULL;1;3,1;14;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 11:44;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079982;1;1800000344;1;NULL;1;3,1;7;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 11:41;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079981;1;1800000344;1;NULL;1;3,1;13;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 11:40;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079980;1;1800000344;1;NULL;1;3,1;15;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 11:38;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079979;1;1800000344;2;NULL;1;3,1;109;11;3;;NULL;1834;;MRAMIREZ;13/07/2018 11:37;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079978;2;1800000344;2;NULL;1;3,1;32;0;5;;NULL;4925;;MRAMIREZ;13/07/2018 11:37;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079978;1;1800000344;2;NULL;1;3,1;14;0;5;;NULL;2412;;MRAMIREZ;13/07/2018 11:37;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079977;1;1800000344;2;NULL;1;3,1;25;0;5;;NULL;1396;;MRAMIREZ;13/07/2018 11:35;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079976;1;1800000344;2;NULL;1;3,1;54;0;5;;NULL;8548;;MRAMIREZ;13/07/2018 11:34;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079975;1;1800000344;2;NULL;1;3,1;15;0;2;;NULL;4144;;MRAMIREZ;13/07/2018 11:33;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079974;1;1800000344;1;NULL;1;3,1;11;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 11:32;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079973;1;1800000344;2;NULL;1;3,1;74;0;1;;NULL;2200;;MRAMIREZ;13/07/2018 11:30;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079972;1;1800000344;1;NULL;1;3,1;7;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 11:23;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079971;1;1800000344;2;NULL;1;3,1;16;0;5;;NULL;262;;MRAMIREZ;13/07/2018 11:20;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079970;1;1800000344;1;NULL;1;3,1;14;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 11:19;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079969;1;1800000344;1;NULL;1;3,1;24;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 11:15;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079968;1;1800000344;1;NULL;1;3,1;10;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 11:10;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079967;1;1800000344;1;NULL;1;3,1;15;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 11:01;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079966;1;1800000344;2;NULL;1;3,1;100;0;1;;NULL;5902;;MRAMIREZ;13/07/2018 10:57;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079965;1;1800000344;1;NULL;1;3,1;7;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 10:46;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079964;1;1800000344;1;NULL;1;3,1;50;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 10:43;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079963;1;1800000344;2;NULL;1;3,1;24;0;5;;NULL;5888;;MRAMIREZ;13/07/2018 10:35;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079962;1;1800000344;2;NULL;1;3,1;39;0;2;;NULL;8548;;MRAMIREZ;13/07/2018 10:11;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079961;1;1800000344;1;NULL;1;3,1;65;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 10:09;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079960;1;1800000344;1;NULL;1;3,1;25;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 9:56;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079959;1;1800000344;1;NULL;1;3,1;25;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 9:55;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079958;1;1800000344;2;NULL;1;3,1;17;10;1;;NULL;3026;;MRAMIREZ;13/07/2018 9:52;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079957;1;1800000344;1;NULL;1;3,1;27;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 9:52;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079956;1;1800000344;1;NULL;1;3,1;7;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 9:47;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079955;1;1800000344;1;NULL;1;3,1;15;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 9:47;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079954;1;1800000344;2;NULL;1;3,1;7;0;5;;NULL;1221;;MRAMIREZ;13/07/2018 9:40;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079953;1;1800000344;2;NULL;1;3,1;87;0;5;;NULL;1489;;MRAMIREZ;13/07/2018 9:36;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079952;1;1800000344;2;NULL;1;3,1;6;0;5;;NULL;7595;;MRAMIREZ;13/07/2018 9:35;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079951;1;1800000344;1;NULL;1;3,1;70;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 11:42;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079950;1;1800000344;1;NULL;1;3,1;22;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 9:33;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079949;1;1800000344;1;NULL;1;3,1;8;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 9:33;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
T00013000079948;1;1800000344;2;NULL;1;3,1;8;0;1;;NULL;9022;;MRAMIREZ;13/07/2018 9:32;NULL;NULL;13/07/2018 0:00;;NULL;NULL
T00013000079947;1;1800000344;1;NULL;1;3,1;7;NULL;NULL;NULL;NULL;NULL;NULL;MRAMIREZ;13/07/2018 9:26;NULL;NULL;13/07/2018 0:00;NULL;NULL;NULL
