tCodigoProducto;tGrupo;tSubGrupo;tTipoProducto;tDetallado;tResumido;tMoneda;lImpuesto1;lImpuesto2;lImpuesto3;lImpuesto4;lImpuesto5;lImpuesto6;lImpuesto7;lImpuesto8;lImpuesto9;lImpuesto10;lImpuesto11;lImpuesto12;lImpuesto13;lImpuesto14;lImpuesto15;tDescargo;nPrecioVenta;nPrecioDelivery;nPrecioLlevar;nPrecioCanal4;nPrecioCanal5;tCortesia;lModificable;tArea;lImprimeArea;lEspecial;lFijo;lActivo;lCombinacion;nCombinacion;nBoton;tIcono;oFoto;tUsuario;fRegistro;tEnlace;tCajaRapida;nBotonRapido;nInsumo;nInsumo2;nInsumo3;nInsumo4;nInsumo5;nGasto;nGasto2;nGasto3;nGasto4;nGasto5;nManoObra;nManoObra2;nManoObra3;nManoObra4;nManoObra5;tBarra;lPropiedad;tInfhotel;lDescuento;lLocal;lDelivery;lLlevar;lCanal4;lCanal5;tBotonPalm;tUnidadNegocio;lReplica;lMultiArea;tAlternativa;lControlInsumoCritico;tCodigoInsumo;nTiempo;lBalanza;lSolicitaAutorizacionEnvio;lDefineAreaProduccion;tCodigoProductoSunat;nPrecioVentaRefer;nCombinacionMinima;lNuevoModificado;tCodigoSKU;lLey1;lActivaHomologacionExterno;SURLIMAGE;lActivaPatioComida;tDescripcionPatio;tStockPlatoCritico;tAplicaExoneracion;tAplicaInafectacion;tNombrePatio;lComboVisible;IntegracionWebApi
2518;14;1412;1;Medio wrap sweet thai ;Medio wrap sweet thai ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;14,9;0;0;0;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;29/01/2025 20:04; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2610059;0;;1;1;0;0;0;0;NULL;2;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2519;12;1204;1;EXTRA PROTEINA VAINILLA;EXTRA PROTEINA VAINILLA;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;6,5;0;0;0;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;30/12/2024 19:41;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2613002;0;;1;1;0;0;0;0;NULL;2;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2520;12;1204;1;EXTRA PROTEINA CHOCOLATE;EXTRA PROTEINA CHOCOLATE;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;6,5;0;0;0;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;30/12/2024 19:42;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2613003;0;;1;1;0;0;0;0;NULL;2;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2521;15;1501;1;SILVESTRE COMBO ALMUERZO;SILVESTRE COMBO ALMUERZO;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;23,9;0;0;0;0;NULL;0;1;1;NULL;NULL;0;1;2;0;NULL;NULL;ADMIN;31/12/2024 8:45;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CX;0;;1;1;0;0;0;0;NULL;2;1;0;;0;;0;0;0;0;;0;2;1;;0;0;;0;;0;0;0;;0;0
2522;7;701;3;minimarias (CORP);minimarias (CORP);1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;49,9;0;0;0;49,9;NULL;0;2;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;06/01/2025 12:37;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CX;0;;1;0;0;0;0;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2523;7;701;3;tortas de 12 porciones (CORP);tortas de 12 porc (CORP);1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;109,9;0;0;0;109;NULL;0;2;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;16/05/2025 15:27; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CX;0;;1;0;0;0;0;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2524;12;1203;1;huevo de corral;huevo de corral;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;2,9;0;2,9;0;0;NULL;0;1;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;08/01/2025 15:48; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;V2090001;0;;1;1;1;1;1;1;NULL;2;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2525;14;1411;1;PLATANO DE SEDA;PLATANO DE SEDA;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;2;0;2;0;0;NULL;0;1;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;08/01/2025 16:05;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2610088;0;;1;1;0;1;0;0;NULL;2;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2526;7;701;3;Torta Combo Belcorp (CORP);Tort Comb Belcorp (CORP);1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;95;0;0;0;95;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;09/01/2025 16:53;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CX;0;;1;0;0;0;0;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2527;6;610;2;Infusion Hierba Luisa Radiante;Infusion Hierba Luisa Ra;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;9;0;0;0;0;NULL;0;3;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;10/01/2025 12:27;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2030020;0;;1;1;0;0;0;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2528;6;610;2;D - Infusion Hierba Luisa Radiante;D - Infus Hie Luisa Radi;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;9;0;9;0;0;NULL;0;3;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;10/01/2025 12:29;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2030021;0;;1;0;0;1;0;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2529;7;701;3;Servicio de gestion comercial (CORP);Servicio de gestion come;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;22,46;0;0;0;22,46;NULL;0;2;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;10/07/2025 17:29; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CX;0;;1;0;0;0;0;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2530;2;205;1;D - Muffin de berries silvestre;D - Muffin de berries si;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;12,9;0;12,9;0;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;20/01/2025 19:02;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2612021;0;;1;0;0;1;0;1;NULL;2;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2531;17;1706;1;Mini silbestie de choco;Mini silbestie de choco;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;52,9;52,9;52,9;52,9;0;NULL;0;2;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;14/04/2025 11:52; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2612009;0;;1;1;1;1;1;0;NULL;2;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2532;2;205;1;Muffin de plátano silvestre;Muffin de plátano silves;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;12,9;0;0;0;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;20/01/2025 19:15;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2612030;0;;1;1;0;0;0;1;NULL;2;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2533;2;205;1;Muffin de berries silvestre;Muffin de berries silves;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;12,9;0;0;0;0;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;20/01/2025 19:17;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2612031;0;;1;1;0;0;0;0;NULL;2;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2534;4;414;1;Brownie silvestre und;Brownie silvestre und;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;9;0;0;0;9;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;20/01/2025 19:19;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2612020;0;;1;1;0;0;0;1;NULL;2;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2535;7;701;3;SAN LUIS S/G 750 ML PET (CORP);SAN LUIS S/G 750 ML(CORP;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;3,54;0;0;0;3,54;NULL;0;2;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;21/01/2025 12:56;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CX;0;;1;0;0;0;0;1;NULL;2;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2536;7;701;1;Torta aniversario Belcorp corp ;Torta aniversario Belcor;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;95;0;0;0;95;NULL;0;2;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;27/05/2025 12:35; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T2130040;0;;1;1;0;0;0;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2537;8;804;1;D - croissant clásico MA;D - croissant clásico MA;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;9;9;9;9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;29/01/2025 20:07; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1910019;0;;1;0;1;1;1;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2538;14;1410;1;D -Tostón de Palta MA;D -Tostón de Palta MA;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;16,9;16,9;16,9;16,9;0;NULL;0;1;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;22/01/2025 18:21;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930002;0;;1;0;1;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2539;14;1410;1;D - Ensalada de fruta con yogurt griego y granola;D - Ensalada de fruta co;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;16,9;0;16,9;16,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;22/01/2025 18:24;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930026;0;;1;0;0;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2540;14;1412;1;D - Ensalada cesar;D - Ensalada cesar;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;29,9;0;29,9;29,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;22/01/2025 18:31;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930027;0;;1;0;0;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2541;14;1412;1;D - chaufa de quinoa de pollo;D - chaufa de quinoa de ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;25,9;25,9;25,9;25,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;25/04/2025 14:12; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930028;0;;1;0;1;1;1;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2542;14;1410;1;D - huevos a tu estilo ;D - huevos a tu estilo ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;16;0;16;0;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;22/01/2025 18:34;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930029;0;;1;0;0;1;0;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2543;14;1412;1;D - Ensalada cobb MA - Pollo a la pimienta;D - Ensalada cobb MA - P;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;30,9;0;30,9;30,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;22/01/2025 18:35;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930030;0;;1;0;0;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2544;14;1412;1;D - Ensalada cobb MA - Pollo crispy;D - Ensalada cobb MA - P;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;30,9;0;30,9;30,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;22/01/2025 18:36;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930031;0;;1;0;0;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2545;14;1410;1;D - waffle ma;D - waffle ma;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;21,9;0;21,9;21,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;22/01/2025 18:38;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930032;0;;1;0;0;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2546;14;1410;1;D - avena power ma;D - avena power ma;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;16;0;16;0;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;22/01/2025 18:39;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930033;0;;1;0;0;1;0;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2547;14;1412;1;D - Salsa alfredo en fussilli (Expres);D - Salsa alfredo en fus;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24,9;24,9;24,9;24,9;0;NULL;0;1;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;23/01/2025 15:48;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930034;0;;1;0;1;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2548;14;1412;1;D - Salsa alfredo en fussilli (flagship);D - Salsa alfredo en fus;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24,9;24,9;24,9;24,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;23/01/2025 15:53;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930035;0;;1;0;1;1;1;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2549;14;1412;1;D - Salsa alfredo en spaghetti  (Expres);D - Salsa alfredo en spa;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24,9;24,9;24,9;24,9;0;NULL;0;1;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;23/01/2025 16:49; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930036;0;;1;0;1;1;1;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2550;14;1412;1;D - Salsa alfredo en spaghetti (flagship);D - Salsa alfredo en spa;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24,9;24,9;24,9;24,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;23/01/2025 15:56;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930037;0;;1;0;1;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2551;14;1412;1;D - Salsa bolognesa en fussilli  (Expres);D - Salsa bolognesa en f;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24,9;24,9;24,9;24,9;0;NULL;0;1;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;23/01/2025 16:49; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930038;0;;1;0;1;1;1;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2552;14;1412;1;D - Salsa bolognesa en fussilli (flagship);D - Salsa bolognesa en f;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24,9;24,9;24,9;24,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;23/01/2025 16:01;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930039;0;;1;0;1;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2553;14;1412;1;D - Salsa bolognesa en spaguetti  (Expres);D - Salsa bolognesa en s;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24,9;24,9;24,9;24,9;0;NULL;0;1;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;23/01/2025 16:05;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930040;0;;1;0;1;1;1;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2554;14;1412;1;D - Salsa bolognesa en spaguetti (flagship);D - Salsa bolognesa en s;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24,9;24,9;24,9;24,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;23/01/2025 16:07;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930041;0;;1;0;1;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2555;14;1412;1;D - Salsa pesto en fussilli  (Expres);D - Salsa pesto en fussi;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24,9;24,9;24,9;24,9;0;NULL;0;1;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;23/01/2025 16:42;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930042;0;;1;0;1;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2556;14;1412;1;D - Salsa pesto en spaguetti  (Expres);D - Salsa pesto en spagu;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24,9;24,9;24,9;24,9;0;NULL;0;1;1;NULL;NULL;0;0;0;0;NULL;NULL;ADMIN;23/01/2025 16:49;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930044;0;;1;0;1;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2557;14;1412;1;D - Salsa pesto en spaguetti (flagship);D - Salsa pesto en spagu;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24,9;24,9;24,9;24,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;23/01/2025 16:51;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1930045;0;;1;0;1;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2558;14;1410;1;D - sandwich Cubano;D - sandwich Cubano;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;26;26;26;26;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;23/01/2025 16:52;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940001;0;;1;0;1;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2559;14;1410;1;D - Butifarra ma;D - Butifarra ma;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;26;0;26;26;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;23/01/2025 16:57;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940002;0;;1;0;0;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2560;14;1410;1;D - Avelino palteado MA;D - Avelino palteado MA;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24;0;24;24;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;23/01/2025 16:58;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940004;0;;1;0;0;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2561;14;1410;1;D - Croissant de pollo MA;D - Croissant de pollo M;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;18;18;18;18;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;29/01/2025 20:08; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940006;0;;1;0;1;1;1;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2562;14;1412;1;D - Quiche de Poro y Tocino MA;D - Quiche de Poro y Toc;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;22;22;22;22;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;23/01/2025 18:03;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940008;0;;1;0;1;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2563;14;1410;1;D - Triple clásico;D - Triple clásico;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;18;0;18;0;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;23/01/2025 18:05;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940026;0;;1;0;0;1;0;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2564;14;1410;1;D - Tostadas francesas MA;D - Tostadas francesas M;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;18;0;18;18;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;23/01/2025 18:07;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940029;0;;1;0;0;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2565;14;1412;1;D - Wrap cesar;D - Wrap cesar;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24,9;0;24,9;24,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;29/01/2025 20:04; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940030;0;;1;0;0;1;1;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2566;14;1410;1;D - Empanada de pollo MA;D - Empanada de pollo MA;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;10,9;10,9;10,9;10,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;03/07/2025 23:52; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940031;0;;1;0;1;1;1;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2567;14;1410;1;D - Empanada de carne MA;D - Empanada de carne MA;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;10,9;10,9;10,9;10,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;03/07/2025 23:53; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940032;0;;1;0;1;1;1;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2568;14;1412;1;D - wrap de pollo MA;D - wrap de pollo MA;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24,9;0;24,9;24,9;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;29/01/2025 20:04; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940033;0;;1;0;0;1;1;1;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2569;14;1410;1;D - sandwich de pavo criollazo;D - sandwich de pavo cri;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;26;0;26;26;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;07/04/2025 13:06; ;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940034;0;;1;0;0;1;1;0;NULL;1;1;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2570;14;1410;1;D - Focaccia caprese ma;D - Focaccia caprese ma;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;24;0;24;24;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;23/01/2025 18:19;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940035;0;;1;0;0;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
2571;14;1410;1;D - sandwich de pollo y queso grillado;D - sandwich de pollo y ;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;;26;0;26;26;0;NULL;0;1;1;NULL;NULL;1;0;0;0;NULL;NULL;ADMIN;23/01/2025 18:24;;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T1940036;0;;1;0;0;1;1;1;NULL;1;NULL;0;;0;;0;0;0;0;;0;0;1;;0;0;;0;;0;0;0;;0;0
