tCodigoPedido;tItem;tItemCombo;tProducto;tProductoCombo;nCantidad;tCodigoGrupo;tCodigoSubGrupo;nPrecioNeto;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;nInsumo;nGasto;nManoObra;lImprimeArea;lImprime;nOrden;tObservacion;lCorte;lAtendidoC;fAtendidoC;tUsuarioAtendio
2500054405;1;1;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054404;3;4;1897;1803;1;6;605;9,302325581;1,674418605;1,023255814;0;12;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054404;3;3;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054404;3;2;1897;1731;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054404;3;1;1897;1466;1;14;1410;13,95348837;2,511627907;1,534883721;0;18;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;5;6;1897;1803;1;6;605;9,302325581;1,674418605;1,023255814;0;12;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;5;5;1897;210;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;5;4;1897;210;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;5;3;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;5;2;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;5;1;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;2;8;1897;1731;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;2;7;1897;1731;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;2;6;1897;1731;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;2;5;1897;1731;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;2;4;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;2;3;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;2;2;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;2;1;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;1;2;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054400;1;1;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054384;1;2;1980;2424;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054384;1;1;1980;2418;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054372;1;2;1980;2424;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054372;1;1;1980;2418;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054291;1;2;1980;2424;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054291;1;1;1980;2418;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054228;1;2;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054228;1;1;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054226;1;2;1898;1916;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054226;1;1;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054207;1;3;2302;2266;1;18;1807;9,302325581;1,674418605;1,023255814;0;12;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054207;1;2;2302;2237;1;4;416;27,13178295;4,88372093;2,984496124;0;35;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054207;1;1;2302;54;1;17;1706;41,00775194;7,381395349;4,510852713;0;52,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054194;2;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054194;2;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054194;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054194;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054183;1;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054183;1;1;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054176;1;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;HIERBA LUISAAAA;NULL;NULL;NULL;NULL
2500054176;1;1;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054169;1;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054169;1;1;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054164;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054164;1;1;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054163;1;2;2695;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054163;1;1;2695;2178;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054158;1;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054158;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054155;4;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054155;4;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054152;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;S/A;NULL;NULL;NULL;NULL
2500054152;1;1;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054150;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054150;1;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054149;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;A/T;NULL;NULL;NULL;NULL
2500054149;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054146;1;2;1980;2424;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054146;1;1;1980;2418;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054143;1;2;1898;1917;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054143;1;1;1898;215;1;6;601;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054138;1;2;2695;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054138;1;1;2695;2178;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054120;1;2;2695;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054120;1;1;2695;2178;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054114;1;2;1897;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054114;1;1;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054096;1;2;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;HIERBA LUISA;NULL;NULL;NULL;NULL
2500054096;1;1;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054092;3;2;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054092;3;1;1897;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054091;2;2;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054091;2;1;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;ESPRESO;NULL;NULL;NULL;NULL
2500054091;1;2;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;SINNTOCINO;NULL;NULL;NULL;NULL
2500054091;1;1;1897;210;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054087;1;4;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;SIN TOCINIO AMBOS;NULL;NULL;NULL;NULL
2500054087;1;3;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054087;1;2;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054087;1;1;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054077;5;2;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;CAMBIA XCHIERBA LUISA;NULL;NULL;NULL;NULL
2500054077;5;1;1897;1966;1;14;1402;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054077;1;2;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054077;1;1;1897;210;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054070;1;2;1897;1803;1;6;605;9,302325581;1,674418605;1,023255814;0;12;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054070;1;1;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054067;1;2;1897;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054067;1;1;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054066;1;2;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054066;1;1;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054056;1;2;1897;210;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054056;1;1;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500054025;1;3;1573;121;1;17;1708;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054025;1;2;1573;406;1;4;416;24,80620155;4,465116279;2,728682171;0;32;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500054025;1;1;1573;110;1;17;1701;27,13178295;4,88372093;2,984496124;0;35;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500053892;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;S/H;NULL;NULL;NULL;NULL
2500053892;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053880;2;2;1980;2424;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500053880;2;1;1980;2418;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500053878;2;3;1573;121;1;17;1708;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500053878;2;2;1573;406;1;4;416;24,80620155;4,465116279;2,728682171;0;32;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500053878;2;1;1573;110;1;17;1701;27,13178295;4,88372093;2,984496124;0;35;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500053868;9;2;1898;1918;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053868;9;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053868;7;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053868;7;1;1898;1918;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053855;4;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;SIN PALTA;NULL;NULL;NULL;NULL
2500053855;4;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053855;3;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053855;3;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053843;2;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053843;2;1;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053843;1;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053843;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053831;1;2;1898;1842;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053831;1;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053827;4;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053827;4;1;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053826;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053826;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053823;1;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053823;1;1;1898;1919;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053813;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053813;1;1;1898;376;1;14;1410;20,15503876;3,627906977;2,217054264;0;26;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053812;1;4;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053812;1;3;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053812;1;2;1898;1918;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053812;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053811;2;2;1897;262;1;14;1410;20,15503876;3,627906977;2,217054264;0;26;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053811;2;1;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053810;1;5;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053810;1;4;1898;1969;2;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;SH;NULL;NULL;NULL;NULL
2500053810;1;3;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053810;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053810;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053804;2;2;1898;215;1;6;601;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;HOT;NULL;NULL;NULL;NULL
2500053804;2;1;1898;1917;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053789;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;S/H;NULL;NULL;NULL;NULL
2500053789;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053780;1;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;AVISO;NULL;NULL;NULL;NULL
2500053780;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053771;1;2;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053771;1;1;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;EXTRA HUEVO REVUELTO AL LADO;NULL;NULL;NULL;NULL
2500053768;1;4;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053768;1;3;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053768;1;2;1897;210;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053768;1;1;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053764;1;2;1897;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053764;1;1;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053757;3;2;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053757;3;1;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;TOCINO APARTE;NULL;NULL;NULL;NULL
2500053751;1;2;1897;1731;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053751;1;1;1897;262;1;14;1410;20,15503876;3,627906977;2,217054264;0;26;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053748;1;2;1897;1803;1;6;605;9,302325581;1,674418605;1,023255814;0;12;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053748;1;1;1897;1466;1;14;1410;13,95348837;2,511627907;1,534883721;0;18;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053743;4;2;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053743;4;1;1897;262;1;14;1410;20,15503876;3,627906977;2,217054264;0;26;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053743;2;2;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053743;2;1;1897;1966;1;14;1402;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053743;1;2;1897;1803;1;6;605;9,302325581;1,674418605;1,023255814;0;12;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053743;1;1;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053738;3;2;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053738;3;1;1897;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NO SALE YA SALIO;NULL;NULL;NULL;NULL
2500053728;5;2;1897;208;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053728;5;1;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;YA SALIO NO SACAR;NULL;NULL;NULL;NULL
2500053725;1;2;1897;1803;1;6;605;9,302325581;1,674418605;1,023255814;0;12;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053725;1;1;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053617;2;2;1667;54;1;17;1706;41,00775194;7,381395349;4,510852713;0;52,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500053617;2;1;1667;1499;1;17;1706;41,00775194;7,381395349;4,510852713;0;52,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500053614;2;6;1897;1803;1;6;605;9,302325581;1,674418605;1,023255814;0;12;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053614;2;5;1897;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053614;2;4;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053614;2;3;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053614;2;2;1897;1731;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053614;2;1;1897;1731;1;6;610;8,527131783;1,534883721;0,937984496;0;11;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053610;3;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;SH;NULL;NULL;NULL;NULL
2500053610;3;1;1898;1920;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500053548;1;2;1980;2424;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500053548;1;1;1980;2418;2;17;1702;13,10077519;4,71627907;2,882170543;0;16,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500053538;2;2;2696;2157;1;17;1704;7,674418605;1,381395349;0,844186047;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
